Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Impact Parameter Lower,Planetary Radius,Stellar Effective Temperature,Stellar Surface Gravity Lower,Disposition Using Kepler Data
0.0,0,1,0,0,-0.006,26.0,5903.0,-0.192,1
0.0,0,1,0,0,-0.004,59.23,6153.0,-0.18,1
0.003,0,1,1,0,-0.037,40.46,5914.0,-0.164,1
0.903,0,0,0,0,-0.293,1.52,4891.0,-0.02,0
0.996,0,0,0,0,-0.097,1.23,4891.0,-0.02,0
0.318,0,0,0,0,-0.487,4.05,5993.0,-0.108,0
0.998,0,0,0,0,-0.016,1.32,5413.0,-0.105,0
0.994,0,0,0,0,-0.407,2.28,6215.0,-0.208,0
0.0,0,1,0,0,-0.039,22.31,5931.0,-0.16,1
0.974,0,0,0,0,-0.031,1.08,6065.0,-0.102,0
0.022,0,0,1,0,-0.071,1.26,4748.0,-0.038,1
0.362,0,0,1,0,-0.117,36.0,6353.0,-0.097,1
0.998,0,0,0,0,-0.493,2.19,6434.0,-0.18,0
0.179,0,0,0,0,-0.044,2.21,5819.0,-0.128,0
0.0,0,1,0,0,-0.009,56.02,6208.0,-0.232,1
0.0,1,0,0,0,-0.004,49.76,5662.0,-0.147,1
0.0,0,1,0,0,-0.015,197.85,6395.0,-0.102,1
0.001,0,0,1,0,-0.504,0.83,5878.0,-0.203,1
0.0,0,1,0,0,-0.006,83.77,6461.0,-0.186,1
0.0,0,1,0,0,-0.005,61.42,5583.0,-0.162,1
0.0,0,1,0,0,-0.005,153.32,6461.0,-0.114,1
0.695,0,1,0,0,-0.002,89.83,6401.0,-0.112,1
0.0,0,1,0,0,-0.017,55.07,5334.0,-0.128,1
0.0,0,1,0,0,-0.013,29.34,5069.0,-0.064,1
0.0,0,1,0,0,-0.005,44.3,6462.0,-0.21,1
0.0,0,1,0,0,-0.157,140.22,6384.0,-0.186,1
1.0,0,0,0,0,-0.334,1.67,5539.0,-0.101,0
0.0,0,1,0,0,-0.066,48.69,5940.0,-0.18,1
0.986,0,0,0,0,-0.26,2.75,6068.0,-0.112,0
0.0,0,1,1,0,-0.382,0.46,6143.0,-0.121,1
0.969,0,0,0,0,-0.143,1.65,6144.0,-0.13,0
0.949,0,0,0,0,-0.318,1.95,6144.0,-0.13,0
0.999,0,0,0,0,-0.361,2.57,5889.0,-0.208,0
0.4540997632076634,0,0,1,0,-0.363,4022.802702133644,6712.921493585908,0.0074007880931977,1
1.0,0,0,0,0,-0.07,0.99,4338.0,-0.035,0
0.985,0,0,0,0,-0.049,2.07,5340.0,-0.09,0
0.048,0,0,1,0,-0.575,1.11,7612.0,-0.092,1
1.0,0,0,0,0,-0.047,0.76,3705.0,-0.021,0
0.0,0,0,0,0,-0.053,4.98,3705.0,-0.021,0
0.977,0,0,0,0,-0.005,0.5,3705.0,-0.021,0
0.861,0,0,0,0,-0.606,4.47,5602.0,-0.09,0
0.0,0,1,0,0,-0.014,147.83,4916.0,-0.3,1
0.0,0,0,1,1,-0.417,0.69,4776.0,-0.045,1
0.971,0,0,0,0,-0.714,2.8,6426.0,-0.13,0
0.99,0,1,0,0,-0.001,76.53,9414.0,-0.096,1
0.0,0,1,0,0,-0.003,54.91,6038.0,-0.172,1
0.0,0,1,0,0,-0.007,72.8,5713.0,-0.196,1
0.0,1,0,0,0,-0.101,144.85,6074.0,-0.196,1
0.0,0,1,0,0,-0.002,43.06,5324.0,-0.201,1
0.993,0,0,0,0,-0.006,1.52,6742.0,-0.117,0
0.0,0,1,0,0,-0.003,51.32,6313.0,-0.138,1
0.0,0,1,0,0,-0.045,34.07,5126.0,-0.045,1
0.0,0,1,0,0,-0.107,91.3,6584.0,-0.203,1
0.0,0,1,0,0,-0.028,172.25,5242.0,-0.308,1
0.0,0,1,0,0,-0.098,38.3,6105.0,-0.202,1
0.99,0,0,0,0,-0.665,2.6,6283.0,-0.216,0
0.0,0,0,1,1,-0.486,1.65,5774.0,-0.202,1
0.0,0,0,1,0,-2.458,16.74,5455.0,-0.204,1
0.916,0,0,0,0,-0.026,2.09,5513.0,-0.143,0
1.0,0,0,0,0,-0.786,3.89,6047.0,-0.123,0
0.656,0,0,0,0,-0.232,1.89,5202.0,-0.048,0
0.0,0,1,1,1,-0.358,2.24,6142.0,-0.2,1
0.982,0,0,0,0,-0.421,2.62,6074.0,-0.125,0
0.5748833607352839,1,0,0,1,-0.045,0.87,4914.126828304372,-0.21,1
0.0,0,1,0,0,-0.056,38.61,5344.0,-0.143,1
0.0,0,1,1,1,-0.484,1.09,5811.0,-0.176,1
1.0,0,0,0,0,-0.147,1.58,6414.0,-0.203,0
0.0,0,1,0,0,-0.015,53.3,5713.0,-0.168,1
0.0,0,1,0,0,-0.023,46.61,5654.0,-0.153,1
0.0,0,1,0,0,-0.022,112.86,6061.0,-0.176,1
0.0,0,1,0,0,-0.02,55.04,5075.0,-0.095,1
0.0,1,0,0,0,-0.007,68.38,5754.0,-0.187,1
0.0,0,0,1,0,-0.089,25.52,5239.0,-0.091,1
0.0,0,1,0,0,-0.018,50.88,5973.0,-0.208,1
0.0,0,1,0,0,-0.012,112.12,5949.0,-0.13,1
0.0,0,1,0,0,-0.138,39.38,5731.0,-0.165,1
0.4144230638587304,1,1,0,0,-0.429,2.44,6533.747368465531,0.0307340439020471,1
0.986,0,0,0,0,-0.587,1.08,6327.0,-0.193,0
0.0,0,1,0,0,-0.018,44.35,6137.0,-0.203,1
0.003,1,0,0,0,-0.019,505.94,3486.0,-0.338,1
0.0,0,1,0,0,-0.031,53.03,5349.0,-0.135,1
1.0,0,0,0,0,-0.006,1.02,6243.0,-0.136,0
0.982,0,0,0,0,-0.544,1.41,6047.0,-0.123,0
0.0,0,1,0,0,-0.118,88.28,5786.0,-0.193,1
0.0,0,1,0,0,-0.061,54.35,6123.0,-0.195,1
0.322,0,0,0,0,-0.016,5.03,6303.0,-0.098,0
0.0,0,0,1,0,-0.012,1.08,5374.0,-0.084,1
0.0,0,1,0,0,-0.008,61.81,5931.0,-0.2,1
0.0,0,1,0,0,-0.007,66.27,6335.0,-0.208,1
1.0,0,0,0,0,-0.121,1.45,5783.0,-0.204,0
1.0,0,0,0,0,-0.582,1.08,5627.0,-0.104,0
0.077,1,0,0,0,0.2398069424544063,0.89,5213.0,-0.1,1
0.0,0,1,1,1,-0.089,118.33,6552.0,-0.11,1
0.985,0,0,0,0,-0.405,0.79,5914.0,-0.112,0
1.0,0,0,0,0,-0.78,2.39,6426.0,-0.13,0
0.0,0,1,0,0,-0.021,63.23,5904.0,-0.202,1
0.0,0,1,0,0,-0.025,53.89,6217.0,-0.216,1
0.0,0,0,1,0,-0.056,1.39,5277.0,-0.27,1
0.0,0,1,0,0,-0.011,47.83,5303.0,-0.097,1
0.0,0,1,0,0,-0.018,125.68,5702.0,-0.345,1
0.0,0,1,0,0,-0.004,64.91,6781.0,-0.175,1
0.0,0,1,1,1,-0.03,36.63,5546.0,-0.136,1
0.0,0,1,0,0,-0.076,38.79,5772.0,-0.104,1
1.0,0,0,0,0,-0.088,1.04,4955.0,-0.046,0
0.0,0,1,0,0,-0.596,65.76,3695.0,-0.053,1
0.0,0,1,1,1,-0.573,35.1,5753.0,-0.193,1
0.993,0,0,0,0,-0.515,3.98,5640.0,-0.105,0
0.0,0,1,0,0,-0.068,42.62,5222.0,-0.132,1
0.0,0,0,1,0,-0.444,1.14,9464.0,-0.192,1
0.993,0,0,0,0,-0.164,1.28,4342.0,-0.031,0
0.0,0,1,0,0,-0.017,31.66,5936.0,-0.216,1
0.925,0,0,0,0,-0.044,1.45,6063.0,-0.208,0
1.0,0,0,0,0,-0.638,1.75,5931.0,-0.187,0
0.999,0,0,0,0,-0.285,0.93,5447.0,-0.098,0
0.318,1,0,0,0,-0.036,1.69,6573.0,-0.18,1
0.992,0,0,0,0,-0.246,2.25,5934.0,-0.122,0
0.0,0,1,1,1,-0.66,2.04,4808.0,-0.041,1
0.0,0,1,0,0,-0.053,61.44,6002.0,-0.198,1
0.0,0,1,0,0,-0.021,43.45,5353.0,-0.095,1
0.0,1,0,0,0,-0.007,47.52,5067.0,-0.042,1
0.0,1,0,1,0,-0.446,0.77,6106.0,-0.216,1
0.0,0,1,0,0,-0.048,56.66,6109.0,-0.216,1
0.1601150791369947,0,1,0,0,-0.0169,60.49,5501.0,-0.266,1
0.002,0,1,0,0,-0.004,16.67,6185.0,-0.216,1
0.0,0,1,0,0,-0.144,44.86,6185.0,-0.216,1
0.0,0,1,0,1,-0.715,335.1450493271754,5195.746470362668,-0.296,1
0.0,0,1,0,0,-0.04,70.65,6408.0,-0.187,1
0.998,0,0,0,0,-0.77,2.99,5857.0,-0.108,0
0.966,0,0,0,0,-0.018,2.64,5751.0,-0.108,0
1.0,0,0,0,0,-0.451,4.35,5301.0,-0.07,0
0.997,0,0,0,0,-0.343,1.79,6214.0,-0.208,0
1.0,0,0,0,0,-0.148,1.11,5912.0,-0.182,0
0.0,0,1,1,1,-0.008,0.77,5730.0,-0.204,1
0.951,0,0,0,0,-0.531,1.82,5818.0,-0.16,0
0.842,0,0,0,0,-0.212,1.88,5480.0,-0.112,0
0.9,0,0,0,0,-0.397,2.21,5480.0,-0.112,0
0.0,0,1,0,0,-2.22,90.37,5220.0,-0.222,1
0.0,0,0,0,0,-0.135,0.81,5428.0,-0.068,0
0.0,0,0,1,1,-0.082,1.35,6268.0,-0.195,1
0.0,0,1,0,0,-0.006,48.38,5831.0,-0.208,1
0.45,0,1,0,0,-0.003,54.16,6235.0,-0.144,1
0.0,0,1,1,1,-0.04,168.68,5869.0,-0.204,1
0.0,0,1,0,0,-0.041,58.77,6015.0,-0.18,1
0.0,0,1,0,0,-0.009,97.39,6517.0,-0.187,1
0.0,0,0,1,1,-0.292,0.67,6046.0,-0.168,1
0.0,0,1,0,0,-0.015,278.81,5062.0,-0.226,1
0.0,0,1,0,0,-0.013,40.74,4556.0,-0.032,1
0.0,0,1,0,0,-0.027,35.35,5414.0,-0.105,1
0.012,0,1,0,0,-0.001,60.35,4927.0,-0.312,1
0.0,0,1,1,1,-0.069,52.09,5699.0,-0.204,1
0.0,0,1,1,0,0.3958836896120403,0.81,6092.0,-0.12,1
0.0,0,1,0,0,-0.013,33.4,4748.0,-0.032,1
0.0,0,1,0,0,-0.018,150.48,8285.0,-0.136,1
0.969,0,0,0,0,-0.026,2.35,6559.0,-0.182,0
0.002,0,0,0,0,-0.112,5.05,5745.0,-0.129,0
0.996,0,0,0,0,-0.043,7.97,5745.0,-0.129,0
0.0,0,0,1,1,-0.185,0.67,5427.0,-0.117,1
0.994,0,0,0,0,-0.025,3.58,5745.0,-0.129,0
0.0,0,1,1,1,-1.432,29.61,4352.0,-0.021,1
0.0,0,1,0,0,-0.22,138.25,6220.0,-0.217,1
0.999,0,0,0,0,-0.651,3.22,5668.0,-0.102,0
0.955,0,0,0,0,-0.402,1.91,5631.0,-0.184,0
0.0,1,0,1,1,-0.573,0.74,6046.0,-0.192,1
0.967,0,0,0,0,-0.011,3.46,4920.0,-0.059,0
0.733,0,0,0,0,-0.114,1.61,5806.0,-0.115,0
0.0,0,1,0,0,-0.015,25.8,4206.0,-0.027,1
0.0,0,1,0,0,-0.041,45.27,5207.0,-0.072,1
0.0,0,1,0,0,-0.018,41.75,6519.0,-0.21,1
0.0,0,0,1,0,-0.454,0.52,5398.0,-0.127,1
0.0,0,1,0,0,-0.014,57.35,5553.0,-0.144,1
0.0,0,1,0,0,-0.021,49.6,4694.0,-0.032,1
0.0,0,1,0,0,-0.036,40.43,5232.0,-0.067,1
0.0,0,1,1,0,-0.197,110.58,6137.0,-0.08,1
0.0,0,1,0,0,-0.192,44.35,4387.0,-0.017,1
0.0,1,0,1,0,-0.251,1.09,5774.0,-0.184,1
0.0,0,1,0,0,-0.104,92.78,7564.0,-0.176,1
0.0,0,1,0,0,-0.009,79.08,6389.0,-0.201,1
0.0,0,1,0,0,-0.182,62.24,5876.0,-0.195,1
0.0,1,0,0,0,-0.227,2.55,5192.0,-0.025,1
0.996,0,0,0,0,-0.742,1.96,5641.0,-0.108,0
0.424,1,0,0,0,-0.119,1.41,5766.0,-0.11,1
0.329,0,0,0,0,-0.104,6.81,3638.0,-0.055,0
0.0,0,1,0,0,-0.02,33.27,5811.0,-0.216,1
0.849,0,0,0,0,-0.398,2.23,5710.0,-0.093,0
1.0,0,0,0,0,-0.232,2.0,5806.0,-0.115,0
0.0,0,1,0,0,-0.066,36.7,4847.0,-0.36,1
0.95,0,0,0,0,-0.279,1.04,5355.0,-0.133,0
0.972,0,0,0,0,-0.283,1.14,6277.0,-0.208,0
1.0,0,0,0,0,-0.519,6.96,5214.0,-0.25,0
0.978,0,0,0,0,-0.102,1.83,5881.0,-0.112,0
1.0,0,0,0,0,-0.026,3.56,5180.0,-0.054,0
0.0,0,1,0,0,-0.339,630.53,5622.0,-0.177,1
0.0,0,0,0,0,-0.574,1.57,6759.0,-0.121,0
0.0,0,1,0,0,-0.022,41.22,5516.0,-0.084,1
0.522,0,1,0,0,-0.019,52.16,5780.0,-0.156,1
0.0,0,1,0,0,-0.006,63.68,5022.0,-0.181,1
0.0,0,1,0,0,-0.004,37.88,5753.0,-0.188,1
0.0,0,1,0,0,-0.012,28.75,4523.0,-0.024,1
0.97,0,0,0,0,-0.019,2.29,6246.0,-0.216,0
0.0,0,1,0,0,-0.002,22.76,5830.0,-0.2,1
0.844,0,0,0,0,-0.472,1.41,5931.0,-0.112,0
0.981,0,0,0,0,-0.711,2.87,6900.0,-0.111,0
1.0,0,0,0,0,-0.464,1.2,5710.0,-0.093,0
0.469,1,0,0,0,-0.251,0.76,5862.0,-0.176,1
0.993,0,0,0,0,-0.195,1.82,5626.0,-0.119,0
0.943,0,0,0,0,-0.659,2.89,5595.0,-0.127,0
0.864,0,0,0,0,-0.004,1.65,6014.0,-0.221,0
0.0,0,1,1,1,-0.006,7.34,5125.0,-0.325,1
0.999,0,1,1,0,-0.3979,1.33,6517.0,-0.372,1
0.0,0,1,0,0,-0.047,53.27,5559.0,-0.186,1
0.0,0,0,1,0,-1.953,19.89,5806.0,-0.108,1
0.0,0,1,0,0,-0.001,26.21,5365.0,-0.078,1
0.0,0,0,0,0,-0.66,3.07,4855.0,-0.02,0
0.0,0,1,0,0,-0.039,56.63,6370.0,-0.117,1
0.09,0,1,0,0,0.0264449981627372,50.44,6322.675573055184,-0.157,1
0.0,0,1,0,0,-0.018,46.52,5297.0,-0.12,1
0.1211009181928564,0,1,0,0,-0.0156,66.71,5458.0,-0.28,1
0.0,0,1,0,0,-0.004,90.92,6327.0,-0.119,1
0.0,0,1,0,0,-3.897,1668.79,6022.0,-0.224,1
1.0,0,0,0,0,-0.676,2.58,4402.0,-0.036,0
0.0,0,1,0,0,-0.016,136.64,5408.0,-0.333,1
0.971,0,0,0,0,-0.176,1.56,5552.0,-0.162,0
0.0,1,1,1,1,-0.063,40.17,6553.0,-0.21,1
0.0,0,1,1,1,-0.004,5.33,6553.0,-0.21,1
0.999,0,0,0,0,-0.662,2.55,5712.0,-0.231,0
0.974,0,0,0,0,-0.434,0.84,6168.0,-0.189,0
0.999,0,0,0,0,-0.532,1.06,6168.0,-0.189,0
0.989,0,0,0,0,-0.167,2.09,5626.0,-0.101,0
0.0,0,0,0,0,-0.051,12.68,6194.0,-0.232,0
1.0,0,0,0,0,-0.513,3.65,4807.0,-0.3,0
0.944,0,0,0,0,-2.797,10.61,3638.0,-0.055,0
0.0,0,1,0,0,-0.031,57.08,6241.0,-0.224,1
0.851,0,0,0,0,-0.181,1.14,5749.0,-0.187,0
0.996,0,0,0,0,-0.036,1.15,5469.0,-0.112,0
0.999,0,0,0,0,-0.25,3.68,5527.0,-0.087,0
0.719,0,0,0,0,-0.549,1.91,5726.0,-0.108,0
0.771,0,0,0,0,-0.027,2.08,5997.0,-0.121,0
0.966,0,0,0,0,-0.01,4.17,6085.0,-0.116,0
0.0,0,1,0,0,-0.031,76.26,6592.0,-0.097,1
0.0,0,1,0,0,-0.013,44.0,6309.0,-0.21,1
0.0,0,1,0,0,-0.068,41.71,5294.0,-0.09,1
0.0,0,1,0,0,-0.01,35.12,4868.0,-0.04,1
0.0,0,1,1,0,-0.067,76.02,5639.0,-0.192,1
0.0,1,0,0,0,-0.003,54.24,6444.0,-0.21,1
0.0,0,0,1,0,-0.066,1.5,5881.0,-0.128,1
0.0,0,1,0,0,-0.004,129.04,7426.0,-0.098,1
0.985,0,0,0,0,-0.554,2.13,5775.0,-0.108,0
0.937,0,0,0,0,-0.285,1.48,5775.0,-0.108,0
0.0,0,1,0,0,-0.002,44.7,6153.0,-0.208,1
0.864,0,0,0,0,-0.029,2.89,5538.0,-0.112,0
0.0,1,1,0,0,0.2796423105788986,253.0609405280272,5518.441762092475,-0.21,1
0.999,0,0,0,0,-0.118,1.88,5533.0,-0.112,0
0.0,0,1,0,0,-0.082,22.32,3900.0,-0.041,1
1.0,0,0,0,0,-0.649,1.77,5831.0,-0.098,0
0.893,0,0,0,0,-0.491,1.25,5559.0,-0.128,0
1.0,0,0,0,0,-0.632,3.26,5915.0,-0.203,0
0.67,0,0,0,0,-0.665,3.85,5922.0,-0.193,0
0.0,1,0,1,1,-0.275,2.66,5952.0,-0.208,1
1.0,0,0,0,0,-0.782,1.63,5418.0,-0.247,0
0.0,0,1,0,0,-0.065,38.01,5777.0,-0.144,1
0.0,0,1,0,0,-0.017,49.2,6523.0,-0.097,1
0.0,1,0,0,1,-0.5,0.64,5481.0,-0.144,1
0.0,0,0,1,0,-5.899,37.39,6200.0,-0.172,1
0.0,0,1,0,0,-0.03,78.3,6137.0,-0.224,1
0.0,0,1,0,0,-0.002,15.49,4842.0,-0.04,1
0.0,0,1,0,0,-0.007,55.44,6413.0,-0.162,1
0.0,0,1,0,0,-0.005,92.5,6516.0,-0.175,1
0.0,0,1,0,1,-0.62,3.66,5800.0,-0.2,1
0.999,0,0,0,0,-0.542,1.51,4402.0,-0.036,0
0.692,0,1,0,0,-1.491,1543.74,6124.0,-0.189,1
0.972,0,0,0,0,-0.32,1.68,5533.0,-0.112,0
1.0,0,0,0,0,-0.35,1.54,6370.0,-0.188,0
0.999,0,0,0,0,-0.695,1.53,5929.0,-0.123,0
0.996,0,0,0,0,-0.479,1.92,6263.0,-0.084,0
0.96,0,0,0,0,-0.382,1.49,5530.0,-0.144,0
0.94,0,0,0,0,-0.25,2.2,5566.0,-0.108,0
0.0,0,1,0,0,-0.192,149.98,6379.0,-0.117,1
0.969,0,0,0,0,-0.43,2.24,5821.0,-0.098,0
0.135,0,0,0,0,-0.442,1.7,6297.0,-0.116,0
0.571,0,0,0,0,-0.171,3.46,5115.0,-0.339,0
0.365,0,0,0,0,-0.286,13.01,7852.0,-0.092,0
0.995,0,0,0,0,-0.674,4.2,5792.0,-0.103,0
0.0,1,0,0,0,-0.479,0.77,5611.0,-0.12,1
0.0,0,1,0,0,-0.005,8.02,6860.0,-0.201,1
0.0,0,1,1,0,-0.488,1.5,5915.0,-0.135,1
0.139,0,0,0,0,-0.369,4.52,7673.0,-0.058,0
0.998,0,0,0,0,-0.266,2.03,5856.0,-0.123,0
0.924,0,0,0,0,-0.63,1.72,5808.0,-0.11,0
0.0,0,1,0,0,-0.116,80.02,6411.0,-0.201,1
0.0,0,1,1,0,-0.043,41.72,5420.0,-0.077,1
0.0,0,1,0,0,-0.154,282.86,6173.0,-0.216,1
0.0,0,0,0,1,-0.482,0.85,6398.0,-0.198,1
0.0,0,1,0,0,-0.043,104.17,6049.0,-0.15,1
0.0,0,1,0,0,-0.008,23.38,5341.0,-0.132,1
0.967,0,0,0,0,-0.015,2.24,6247.0,-0.2,0
0.0,0,1,0,0,-1.743,1183.06,5783.0,-0.186,1
0.0,0,1,0,0,-0.035,41.66,5359.0,-0.112,1
0.253,1,0,0,0,-0.496,4.41,6054.0,-0.118,1
0.998,0,0,0,0,-0.074,1.68,5893.0,-0.196,0
0.776,0,0,0,0,-0.628,2.25,5997.0,-0.2,0
1.0,0,0,0,0,-0.122,2.8,6277.0,-0.224,0
0.0,0,1,0,0,-0.029,39.24,5431.0,-0.105,1
0.995,0,0,0,0,-0.193,2.24,6120.0,-0.133,0
0.74,0,0,0,0,-0.654,3.15,4378.0,-0.024,0
0.953,0,0,0,0,-0.001,1.41,6120.0,-0.133,0
0.393,0,0,0,0,-0.46,1.57,6158.0,-0.186,0
0.905,0,0,0,0,-0.602,1.25,5808.0,-0.11,0
0.997,0,0,0,0,-0.355,2.18,6602.0,-0.18,0
0.994,0,0,0,0,-0.505,1.58,6602.0,-0.18,0
0.23,1,0,0,0,-0.32,7.23,6190.0,-0.069,1
1.0,0,0,0,0,-0.693,0.8,3419.0,-0.052,0
0.0,0,1,0,1,-1.59,48.52,5611.0,-0.108,1
0.0,0,1,0,0,-0.013,54.38,5102.0,-0.318,1
0.0,0,1,0,0,-0.011,93.01,6386.0,-0.214,1
0.0,0,1,0,0,-0.046,38.49,5359.0,-0.06,1
0.0,0,1,0,0,-0.018,52.69,4856.0,-0.048,1
0.592,0,0,0,0,-0.292,1.34,6193.0,-0.224,0
1.0,0,0,0,0,-0.479,1.06,5201.0,-0.09,0
0.0,0,1,0,0,-0.026,42.78,4412.0,-0.016,1
1.0,0,0,0,0,-0.7,1.7,5149.0,-0.085,0
0.937,0,0,0,0,-0.416,1.33,5718.0,-0.182,0
0.999,0,0,0,0,-0.365,1.6,6187.0,-0.203,0
0.977,0,0,0,0,-0.223,1.38,5914.0,-0.216,0
0.996,0,0,0,0,-0.092,1.35,6083.0,-0.204,0
0.0,0,1,0,0,-0.129,75.82,5835.0,-0.195,1
0.0,0,1,0,0,-0.014,50.2,5945.0,-0.208,1
0.988,0,0,0,0,-0.083,2.12,5821.0,-0.108,0
0.892,0,0,0,0,-0.498,1.8,5596.0,-0.104,0
0.0,0,0,1,0,-0.071,5.15,5123.0,-0.266,1
0.993,0,0,0,0,-0.025,1.94,5596.0,-0.104,0
0.8542870445515363,1,0,0,0,-0.2806,1.57,5878.0,-0.281,1
0.972,1,1,0,0,1.0562627545691394,3.77,7117.866321505074,-0.188,1
0.0,1,0,1,1,-0.33,0.85,5940.0,-0.144,1
0.991,0,0,0,0,-0.542,1.32,5611.0,-0.12,0
0.0727795305110356,0,0,1,1,-0.2744,0.74,5955.0,-0.238,1
0.93,0,0,0,0,-0.127,3.78,6056.0,-0.095,0
0.979,0,0,0,0,-0.449,1.57,6056.0,-0.095,0
0.0,0,1,0,0,-0.076,101.13,7591.0,-0.153,1
0.0,0,1,0,0,-0.042,50.31,5749.0,-0.2,1
0.0,0,1,0,0,-0.005,46.0,5891.0,-0.168,1
0.0,0,1,0,0,-0.418,2.6,6077.0,-0.129,1
0.0,0,1,1,1,-0.062,45.95,5778.0,-0.195,1
0.0,1,0,0,0,-0.093,463.05,4884.0,-0.108,1
1.0,0,0,0,0,-0.676,4.05,5530.0,-0.15,0
0.0,0,1,0,0,-0.003,21.86,5263.0,-0.091,1
0.484,0,0,0,0,-0.332,2.33,5982.0,-0.2,0
0.198,1,0,0,0,-0.428,1.96,6217.0,-0.21,1
0.0,0,1,1,1,-0.042,43.01,5913.0,-0.16,1
0.997,0,0,0,0,-0.112,1.69,6003.0,-0.208,0
0.992,0,0,0,0,-0.261,2.14,6127.0,-0.192,0
0.729,0,0,0,0,-0.021,0.9,5271.0,-0.083,0
0.0,0,0,0,0,-0.685,2.08,6003.0,-0.192,0
0.169,1,0,0,0,-0.674,5.7,7196.0,-0.17,1
0.996,0,0,0,0,-0.186,2.36,5332.0,-0.113,0
0.999,0,0,0,0,-1.095,36.05,5252.0,-0.287,0
0.0,1,0,1,1,-0.156,75.22,5092.0,-0.283,1
0.0,0,1,0,0,-0.161,48.01,5758.0,-0.2,1
0.0,1,0,0,0,-0.015,3.74,9174.0,-0.176,1
0.02,1,0,0,0,-0.331,0.82,5575.0,-0.09,1
0.0,1,0,0,0,-0.015,67.0,5510.0,-0.196,1
0.0,1,0,1,1,-0.015,5.04,5985.0,-0.187,1
1.0,0,0,0,0,-0.111,1.86,4518.0,-0.024,0
0.783,0,0,0,0,-2.409,29.77,6228.0,-0.195,0
0.0,0,1,1,0,-0.139,23.42,6444.0,-0.195,1
0.0,0,1,1,0,-4.245,594.32,5780.0,-0.112,1
0.0,0,1,1,0,-0.025,1.24,5646.0,-0.168,1
0.0,0,0,1,0,-0.4711,2.66,5575.0,-0.229,1
0.0,0,1,1,1,-0.274,59.57,6184.0,-0.158,1
1.0,0,0,0,0,-0.648,1.18,6297.0,-0.11,0
0.0,0,1,1,1,-0.079,84.63,5758.0,-0.142,1
0.007,0,1,0,0,-0.016,22.87,5761.0,-0.196,1
0.0,0,1,1,0,-0.083,126.54,4839.0,-0.101,1
0.947,0,0,0,0,-0.007,1.16,6388.0,-0.121,0
0.0,0,1,0,0,-0.017,54.53,5780.0,-0.189,1
0.0,1,0,0,0,-3.449,25.95,4970.0,-0.036,1
0.0,0,1,1,0,-5.73,1044.28,5780.0,-0.088,1
0.0,0,1,0,0,-0.078,51.67,5780.0,-0.105,1
0.0,1,0,1,1,-0.337,34.03,5188.0,-0.075,1
0.0,1,0,0,0,-0.398,156.15,7174.0,-0.187,1
0.0,0,1,1,0,-0.136,25.8,5465.0,-0.128,1
1.0,0,0,0,0,-0.028,5.8,5536.0,-0.113,0
0.0,1,0,0,0,-0.047,50.7,6046.0,-0.208,1
0.884,0,0,0,0,-0.431,2.36,5688.0,-0.1,0
0.0,0,1,1,0,-0.072,27.42,4651.0,-0.032,1
0.0,0,1,0,0,-0.018,56.89,5780.0,0.0247054603057287,1
0.0,0,1,1,1,-0.223,28.76,6355.0,-0.202,1
0.998,0,0,0,0,-0.565,6.67,6092.0,-0.112,0
0.0,0,1,1,1,-0.486,1.46,5418.0,-0.225,1
0.0,0,1,1,0,-0.137,32.67,5993.0,-0.192,1
0.0,0,1,0,0,-0.032,46.24,5553.0,-0.189,1
0.0,0,1,0,0,-0.05,39.18,5051.0,-0.07,1
0.0,0,1,0,0,-0.015,31.9,5780.0,-0.096,1
0.0,0,1,0,0,-0.097,40.63,6021.0,-0.204,1
0.0,0,1,0,0,-0.285,51.9,5378.0,-0.132,1
0.0,1,0,0,0,-0.028,73.07,5780.0,-0.163,1
0.6227063089431706,0,0,0,1,-0.2579,3.52,5193.0,-0.093,1
0.0,0,1,1,1,-0.109,34.84,5440.0,-0.127,1
0.0,0,0,0,0,-0.042,12.85,3324.0,-0.083,0
0.0,0,1,1,1,-0.096,39.32,5884.0,-0.174,1
0.0,0,1,0,0,-0.035,63.68,6211.0,-0.185,1
0.986,0,0,0,0,-0.017,1.79,5509.0,-0.104,0
0.0,0,1,0,0,-0.021,135.99,5641.0,-0.165,1
0.0,0,1,1,1,-0.084,28.64,5641.0,-0.196,1
0.1525651187081523,0,1,0,0,-0.0504,37.23,6029.0,-0.293,1
0.4216294816715584,1,1,0,0,-0.083,1.06,4894.571950006555,0.0183368521648018,1
0.0,0,1,1,1,-0.108,27.86,5697.0,-0.2,1
0.98,0,0,0,0,-0.43,12.28,5096.0,-0.143,0
0.0,0,1,1,0,-0.901,23.05,6212.0,-0.21,1
0.0,0,1,0,1,-0.064,15.14,4304.0,-0.025,1
0.0,0,1,1,0,-0.099,26.22,6167.0,-0.208,1
1.0,0,1,0,0,-0.672,5.82,6507.0,-0.117,1
0.133,1,0,0,0,-0.442,29.26,4895.0,-0.03,1
0.0,0,1,0,0,-0.215,63.57,6441.0,-0.203,1
0.993,0,0,0,0,-0.693,2.76,6297.0,-0.11,0
1.0,0,0,0,0,-0.103,9.09,5650.0,-0.225,0
0.0,0,1,0,0,-0.032,67.94,5780.0,-0.082,1
