Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Transit Duration Upper,Transit Depth,Stellar Effective Temperature,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius Upper,Disposition Using Kepler Data
0.0,0,0,1,0,4.66229074,0.172,345.0,6191.0,4.454,0.05,0.293,1
1.0,0,0,0,0,29.9111886,0.0927,942.0,5275.0,4.397,0.12,0.096,0
0.0,0,1,1,1,2.908453928,0.0834,428.0,5786.0,4.558,0.046,0.224,1
1.0,0,0,0,0,25.69581456,0.0791,1130.0,3787.0,4.775,0.096,0.061,0
0.0,0,1,1,0,25.70280003,0.0598,5620.0,5532.0,4.488,0.108,0.169,1
1.0,0,0,0,0,13.64617478,0.0651,633.0,5569.0,4.566,0.038,0.187,0
1.0,0,0,0,0,3.213668926,0.00911,728.0,5795.0,4.101,0.033,0.097,0
1.0,0,0,0,0,8.13121389,0.0554,112.0,6181.0,4.22,0.033,0.056,0
0.999,0,0,0,0,41.8854433,0.225,687.0,5735.0,4.356,0.175,0.279,0
0.992,0,0,0,0,13.81733587,0.119,223.0,5735.0,4.356,0.175,0.279,0
0.9,0,0,0,0,52.8148051,0.15,554.0,5565.0,4.117,0.201,0.229,0
1.0,0,0,0,0,8.30783912,0.0332,778.0,5320.0,4.589,0.028,0.132,0
0.999,0,0,0,0,34.0963441,0.121,473.0,5320.0,4.589,0.028,0.132,0
1.0,0,0,0,0,6.45442931,0.0547,586.0,6092.0,4.496,0.052,0.289,0
1.0,0,0,0,0,3.595769013,0.0636,384.0,5762.0,4.283,0.137,0.191,0
1.0,0,0,0,0,52.6615266,0.0745,1080.0,3984.0,4.72,0.03,0.031,0
1.0,0,0,0,0,1.902208647,0.00854,2340.0,5400.0,4.463,0.06,0.113,0
0.991,0,0,0,0,20.605501,0.302,37.1,6099.0,4.193,0.016,0.054,0
1.0,0,0,0,0,15.90688891,0.044,925.0,5097.0,4.554,0.036,0.052,0
1.0,0,0,0,0,4.973455252,0.0276,742.0,5097.0,4.554,0.036,0.052,0
0.0,0,0,1,1,30.5528972,0.179,865.0,6284.0,4.349,0.066,0.195,1
0.0,0,0,1,1,4.804469031,0.0853,744.0,5470.0,4.528,0.067,0.147,1
1.0,0,0,0,0,1.616883373,0.0413,437.0,4868.0,3.902,0.069,0.409,0
0.498,0,0,0,0,9.5539134,0.269,26.8,6175.0,4.299,0.072,0.22,0
1.0,0,0,0,0,13.19322809,0.0726,586.0,5946.0,4.309,0.11,0.207,0
1.0,0,0,0,0,10.31174786,0.0314,276.0,4900.0,4.602,0.017,0.048,0
0.996,0,0,0,0,4.42535097,0.106,179.0,5946.0,4.309,0.11,0.207,0
1.0,0,0,0,0,4.302139338,0.0326,747.0,5041.0,4.479,0.077,0.041,0
1.0,0,0,0,0,3.137845914,0.0577,306.0,5041.0,4.479,0.077,0.041,0
0.57,0,0,0,0,6.77067637,0.184,65.8,6337.0,3.893,0.253,0.503,0
0.0,0,1,1,1,3.74782314,0.114,423.0,6161.0,4.454,0.054,0.34,1
0.0,0,1,1,0,1.09173174,0.0667,187.0,5354.0,4.587,0.028,0.143,1
1.0,0,0,0,0,20.68420772,0.0731,859.0,6246.0,4.433,0.056,0.365,0
0.955,0,0,0,0,50.6985408,0.12,611.0,5876.0,4.151,0.162,0.233,0
0.0,0,0,1,1,2.9926465,0.145,106.0,5718.0,4.549,0.042,0.221,1
0.866,0,0,0,0,0.589376952,0.252,80.7,5714.0,4.428,0.063,0.148,0
1.0,0,0,0,0,39.7529915,0.0726,549.0,6072.0,4.411,0.105,0.308,0
1.0,0,0,0,0,9.99760285,0.0746,639.0,6004.0,4.484,0.052,0.302,0
1.0,0,0,0,0,90.4117992,0.169,1270.0,6004.0,4.484,0.052,0.302,0
0.982,0,0,0,0,13.54057461,0.0635,461.0,5767.0,4.389,0.099,0.145,0
1.0,0,0,0,0,1.732346403,0.05,182.0,5767.0,4.389,0.099,0.145,0
0.974,0,0,0,0,1.74610057,0.203,54.2,4854.0,3.939,0.637,1.119,0
0.868,0,0,0,0,7.0257409,0.0807,191.0,5767.0,4.389,0.099,0.145,0
1.0,0,0,0,0,16.21774917,0.0462,758.0,5837.0,4.577,0.033,0.211,0
1.0,0,0,0,0,11.72291212,0.0526,492.0,5550.0,4.431,0.095,0.12,0
0.9561149272239496,0,0,0,0,8.661374,0.532,160.0,6250.0,4.472,0.047,0.37,1
1.0,0,0,0,0,9.66857386,0.0554,412.0,5288.0,4.541,0.051,0.148,0
1.0,0,0,0,0,7.053527145,0.0262,1480.0,4041.0,4.697,0.024,0.031,0
1.0,0,0,0,0,9.521644639,0.0279,1490.0,4041.0,4.697,0.024,0.031,0
1.0,0,0,0,0,3.072146607,0.0286,539.0,4041.0,4.697,0.024,0.031,0
1.0,0,0,0,0,4.645382149,0.0343,566.0,4041.0,4.697,0.024,0.031,0
0.999,0,0,0,0,9.82578495,0.088,433.0,6246.0,4.433,0.056,0.365,0
1.0,0,0,0,0,25.30291816,0.0412,2110.0,5121.0,4.457,0.091,0.049,0
1.0,0,0,0,0,21.30020491,0.0474,660.0,6008.0,4.35,0.076,0.186,0
0.881,0,0,0,0,289.864067,0.108,529.0,5516.0,4.446,0.104,0.08,0
0.0,0,1,1,0,10.29767658,0.129,656.0,5671.0,4.075,0.189,0.234,1
1.0,0,0,0,0,51.0674355,0.169,598.0,6004.0,4.484,0.052,0.302,0
1.0713676779713035,0,0,0,0,199.9976349,0.3117882111033034,35.2,5985.140192709234,4.373853432603957,0.056,0.4964801216584876,1
1.0,0,0,0,0,1.682695938,0.023,704.0,3669.0,4.787,0.054,0.041,0
1.0,0,0,0,0,17.30795548,0.0763,633.0,5565.0,4.117,0.201,0.229,0
1.0,0,0,0,0,10.42367744,0.021,777.0,6181.0,4.234,0.143,0.243,0
1.0,0,0,0,0,2.09227115,0.0716,208.0,5565.0,4.117,0.201,0.229,0
0.982,0,0,0,0,45.29422297,0.0343,477.0,5676.0,4.347,0.03,0.057,0
0.605414440883661,0,0,0,0,260.2071733,0.9940481204240303,167006.11750491592,5908.220440470964,3.5640888941088398,0.3166661215773835,0.39,1
1.0,0,0,0,0,16.70920628,0.0725,840.0,4621.0,4.605,0.052,0.054,0
0.895,0,0,0,0,28.55158187,0.0837,808.0,4621.0,4.605,0.052,0.054,0
0.0,0,1,1,1,4.045057186,0.06,753.0,5906.0,4.473,0.094,0.21,1
1.0,0,0,0,0,10.13958818,0.0517,1160.0,3893.0,4.758,0.04,0.037,0
0.0,0,0,0,0,43.5859419,0.0975,1710.0,3893.0,4.758,0.04,0.037,0
1.0,0,0,0,0,0.986785834,0.018,450.0,4041.0,4.697,0.024,0.031,0
0.998,0,0,0,0,24.7962801,0.107,574.0,5770.0,4.333,0.11,0.189,0
0.0,0,0,1,1,5.91037674,0.101,257.0,5515.0,4.443,0.136,0.204,1
1.0,0,0,0,0,27.4536146,0.101,136.0,4900.0,4.602,0.017,0.048,0
1.0,0,0,0,0,8.22241355,0.0413,1470.0,4213.0,4.658,0.025,0.025,0
0.0,1,0,1,0,0.635587392,0.269,148.0,5671.0,4.075,0.189,0.234,1
1.0,0,0,0,0,13.02363236,0.067,607.0,5627.0,4.453,0.072,0.123,0
1.0,0,0,0,0,11.6370303,0.0683,604.0,5576.0,4.257,0.168,0.186,0
0.995,0,0,0,0,6.93650854,0.27,88.7,6615.0,4.173,0.108,0.297,0
1.0,0,0,0,0,5.68798675,0.0602,476.0,5576.0,4.257,0.168,0.186,0
0.059,0,1,0,0,3.055171082,0.0179,8670.0,6237.0,4.426,0.098,0.276,1
1.0,0,0,0,0,5.40426917,0.06,861.0,6122.0,4.487,0.052,0.303,0
1.0,0,0,0,0,11.67894236,0.0515,1190.0,6122.0,4.487,0.052,0.303,0
1.0,0,0,0,0,1.208462378,0.0972,227.0,6122.0,4.487,0.052,0.303,0
0.994,0,0,0,0,2.85188338,0.415,115.0,6123.0,4.413,0.072,0.375,0
1.0,0,0,0,0,12.91385906,0.0952,488.0,6253.0,4.41,0.105,0.272,0
0.953,0,0,0,0,54.31996151,0.0243,1980.0,6181.0,4.234,0.143,0.243,0
0.0,0,1,0,0,252.0792347,0.0488,5580.0,6348.0,4.434,0.067,0.317,1
0.0,0,0,1,0,27.04627886,0.164,901.0,6332.0,4.516,0.039,0.283,1
0.0,0,0,1,1,3.723560726,0.177,540.0,6535.0,4.373,0.062,0.339,1
0.949,0,0,0,0,18.3848331,0.385,152.0,5083.0,4.468,0.088,0.042,0
1.0,0,0,0,0,3.705991661,0.047,501.0,6187.0,4.409,0.087,0.326,0
0.0,1,0,0,0,5.188671659,0.0566,549.0,9523.0,4.205,0.136,0.795,1
0.001,0,1,0,0,2.236100588,0.0591,27200.0,5708.0,4.578,0.032,0.207,1
0.932,0,0,0,0,40.606895,0.114,658.0,5538.0,4.384,0.116,0.144,0
1.0,0,0,0,0,13.76710058,0.0555,685.0,5001.0,4.582,0.024,0.046,0
0.976,0,0,0,0,2.2165905,11.0,28.7,5397.0,4.543,0.033,0.084,0
0.996,0,0,0,0,6.1954595,0.104,296.0,5001.0,4.582,0.024,0.046,0
1.0,0,0,0,0,3.25058201,0.098,218.0,5001.0,4.582,0.024,0.046,0
0.998,0,0,0,0,8.34819209,0.11,289.0,5001.0,4.582,0.024,0.046,0
0.0,0,0,1,1,2.399069173,0.0942,287.0,5654.0,4.395,0.128,0.28,1
1.0,0,0,0,0,3.65849707,0.209,4400.0,5857.0,3.972,0.203,0.282,0
0.146,1,0,0,0,91.172033,0.653,369.0,5552.0,4.562,0.038,0.201,1
1.0,0,0,0,0,3.701765401,0.0649,288.0,5252.0,4.442,0.105,0.063,0
0.97,0,0,0,0,86.4943704,0.139,995.0,5252.0,4.442,0.105,0.063,0
0.0,0,0,1,0,5.17968868,0.0918,122.0,5761.0,4.548,0.051,0.146,1
0.963,0,0,0,0,51.84688984,0.0487,9640.0,5227.0,4.535,0.033,0.068,0
1.0,0,0,0,0,4.180048081,0.0233,1770.0,5227.0,4.535,0.033,0.068,0
0.04,1,0,1,0,68.832195,0.332,678.0,5687.0,4.538,0.046,0.246,1
1.0,0,0,0,0,1.729367077,0.0408,484.0,5227.0,4.535,0.033,0.068,0
0.0,0,1,0,0,5.26640614,0.0197,59300.0,5916.0,4.296,0.132,0.178,1
0.0,0,1,1,0,44.18938922,0.0728,4290.0,6061.0,4.438,0.087,0.281,1
1.0,0,0,0,0,29.00789166,0.0848,906.0,5295.0,4.566,0.037,0.132,0
0.0,0,1,1,0,47.878243,0.158,910.0,4254.0,4.634,0.049,0.04,1
1.0,0,0,0,0,2.433703498,0.141,258.0,5251.0,4.592,0.032,0.112,0
1.0,0,0,0,0,13.69942266,0.0264,1290.0,5541.0,4.332,0.137,0.161,0
1.0,0,0,0,0,4.309381978,0.0359,311.0,5541.0,4.332,0.137,0.161,0
1.0,0,0,0,0,4.9213639,0.0205,761.0,5076.0,4.55,0.036,0.051,0
0.981,0,0,0,0,87.0912594,0.158,1130.0,5001.0,4.582,0.024,0.046,0
0.9,0,0,1,0,1.583160478,0.0225,733.0,6063.0,4.476,0.04,0.328,1
0.949,0,0,0,0,7.9788198,0.353,83.8,5553.0,4.33,0.137,0.161,0
1.0,0,0,0,0,18.49234792,0.0534,1660.0,5289.0,4.477,0.115,0.13,0
1.0,0,0,0,0,7.930583519,0.0454,826.0,5674.0,4.446,0.034,0.159,0
1.0,0,0,0,0,7.07136119,0.111,65.7,4900.0,4.602,0.017,0.048,0
0.0,0,1,1,1,9.50150926,0.242,510.0,5938.0,4.518,0.052,0.273,1
1.0,0,0,0,0,15.65563866,0.0627,956.0,5185.0,4.484,0.1,0.104,0
0.881,0,0,0,0,10.52286678,0.29,130.0,5548.0,4.038,0.21,0.254,0
1.0,0,0,0,0,9.17858526,0.044,797.0,5506.0,4.584,0.036,0.176,0
0.5356944615949806,0,0,0,1,4.33144839,0.174,216.0,5344.0,4.55,0.075,0.238,1
1.0,0,0,0,0,23.67513153,0.13,980.0,5309.0,4.588,0.032,0.122,0
1.0,0,0,0,0,29.19899219,0.0377,2050.0,5376.0,4.462,0.06,0.11,0
1.0,0,0,0,0,160.0191598,0.163,1550.0,5376.0,4.462,0.06,0.11,0
0.6751430845567309,1,0,0,0,7.05185637,0.2634100493577634,83238.53527982923,5701.497773729152,4.273293401228631,0.0681949082857937,0.1630234511556318,1
1.0,0,0,0,0,10.85409593,0.0204,1030.0,5465.0,4.449,0.085,0.101,0
0.997,0,0,0,0,55.3291399,0.215,326.0,5376.0,4.462,0.06,0.11,0
0.0,0,1,0,0,17.17732821,0.0103,24400.0,6032.0,4.485,0.054,0.315,1
1.0,0,0,0,0,7.064252021,0.0291,729.0,5076.0,4.55,0.036,0.051,0
0.933,0,0,0,0,53.71798494,0.0704,3150.0,4959.0,2.332,0.161,0.764,0
0.029,1,0,0,0,43.501748,0.956,167.0,4604.0,2.936,0.013,0.559,1
1.0,0,0,0,0,19.44639139,0.0558,926.0,5815.0,4.421,0.12,0.261,0
1.0,0,0,0,0,6.91986988,0.0864,170.0,5815.0,4.421,0.12,0.261,0
1.0,0,0,0,0,105.8817667,0.102,1560.0,5903.0,3.757,0.078,0.233,0
1.0,0,0,0,0,16.6658994,0.0544,754.0,5674.0,4.446,0.034,0.159,0
1.0,0,0,0,0,4.16696628,0.0249,878.0,5456.0,4.45,0.072,0.115,0
0.0,1,0,1,0,0.535224793,0.0703,229.0,5044.0,4.551,0.078,0.072,1
1.0,0,0,0,0,11.46347165,0.0396,1050.0,5456.0,4.45,0.072,0.115,0
0.0,0,0,0,0,39.6034,0.15,573.0,5456.0,4.45,0.072,0.115,0
1.0,0,0,0,0,2.940304817,0.0368,472.0,5527.0,4.376,0.099,0.152,0
1.0,0,0,0,0,5.378868001,0.0396,483.0,5077.0,4.567,0.032,0.051,0
1.0,0,0,0,0,15.28467725,0.0967,321.0,5763.0,4.181,0.162,0.219,0
0.258,0,1,0,0,73.506021,0.5,486.0,6215.0,4.44,0.065,0.332,1
1.0,0,0,0,0,21.05349939,0.0896,497.0,5751.0,4.254,0.143,0.2,0
1.0,0,0,0,0,127.905412,0.137,4020.0,5751.0,4.254,0.143,0.2,0
0.998,0,0,0,0,6.21716039,0.0641,211.0,5751.0,4.254,0.143,0.2,0
0.089,0,1,0,0,21.05647572,0.0732,1290.0,6156.0,4.381,0.054,0.191,1
0.0,0,1,1,0,31.80514278,0.0559,4680.0,5931.0,4.545,0.044,0.217,1
0.819,0,0,0,0,4.57797412,0.216,125.0,5795.0,4.554,0.036,0.252,0
0.0,0,1,0,0,37.60936976,0.0145,27600.0,5600.0,4.483,0.075,0.229,1
0.0,0,1,0,0,49.26678528,0.0219,8490.0,5988.0,4.382,0.087,0.37,1
0.0,0,1,1,0,3.613757526,0.0192,4870.0,5986.0,4.498,0.065,0.264,1
1.0,0,0,0,0,7.381980206,0.0287,1430.0,5559.0,4.47,0.068,0.11,0
1.0,0,0,0,0,17.58751692,0.0358,1380.0,5433.0,4.302,0.159,0.186,0
0.69,0,0,0,0,3.01609637,0.259,196.0,4245.0,4.641,0.027,0.026,0
0.0,0,1,1,1,11.34436822,0.133,586.0,5594.0,4.602,0.034,0.158,1
0.0,0,0,1,0,1.576341127,0.0396,335.0,5087.0,3.967,0.609,0.861,1
0.001,0,0,0,0,18.47762694,0.0457,2600.0,3395.0,4.97,0.072,0.059,0
0.963,0,0,0,0,58.36205791,0.0508,5370.0,5592.0,4.467,0.065,0.266,0
1.0,0,0,0,0,5.350156114,0.0215,765.0,5592.0,4.467,0.065,0.266,0
0.867,0,0,0,0,21.9424316,0.652,72.7,6052.0,4.183,0.154,0.263,0
1.0,0,0,0,0,6.38899658,0.0478,543.0,5527.0,4.376,0.099,0.152,0
0.932,0,0,0,0,14.62709685,0.107,396.0,5527.0,4.376,0.099,0.152,0
0.998,0,0,0,0,35.1184432,0.237,542.0,5527.0,4.376,0.099,0.152,0
1.0,0,0,0,0,8.00579096,0.0421,630.0,6032.0,4.395,0.165,0.22,0
1.0,0,0,0,0,4.26374378,0.0841,182.0,6032.0,4.395,0.165,0.22,0
0.246,0,0,0,0,330.025002,0.604,259.0,6126.0,3.578,0.345,0.466,0
0.881,0,0,0,0,84.6877524,0.052,348.0,6688.0,4.062,0.174,0.311,0
0.0,0,0,1,1,2.340523247,0.103,175.0,6056.0,4.397,0.139,0.25,1
0.993,0,0,0,0,25.85499978,0.0857,611.0,6122.0,4.487,0.054,0.302,0
1.0,0,0,0,0,10.68758211,0.0415,778.0,5788.0,4.524,0.06,0.221,0
1.0,0,0,0,0,20.30303506,0.0695,533.0,5788.0,4.524,0.06,0.221,0
0.186,0,0,1,0,39.0930875,0.461,476.0,6072.0,4.343,0.076,0.199,1
1.0,0,0,0,0,12.56096618,0.0608,923.0,5559.0,4.47,0.068,0.11,0
1.0,0,0,0,0,30.8261043,0.262,742.0,5559.0,4.47,0.068,0.11,0
1.0,0,0,0,0,3.696121272,0.0181,383.0,5465.0,4.449,0.085,0.101,0
1.0,0,0,0,0,3.42806306,0.144,178.0,5559.0,4.47,0.068,0.11,0
1.0,0,0,0,0,13.24931848,0.0438,648.0,5799.0,4.361,0.11,0.159,0
1.0,0,0,1,0,22.4098677,0.203,69.8,4900.0,4.602,0.017,0.048,1
0.3429822538836188,0,0,1,0,363.706662,0.319,1620.0,6240.0,4.397,0.076,0.497,1
0.0,0,0,0,0,9.391039263,0.0426,2900.0,5944.0,4.132,0.182,0.244,0
1.0,0,0,0,0,18.00932214,0.0502,3000.0,5815.0,4.54,0.037,0.278,0
1.0,0,0,0,0,22.18431824,0.0322,1590.0,5157.0,4.5,0.093,0.086,0
0.0,0,0,0,0,77.4794704,0.0844,1240.0,6711.0,3.73,0.277,0.508,0
0.0,0,1,1,0,0.80489537,0.6040539320431408,74413.31590368113,6226.552064244995,4.199964664061464,0.0042760635988671,0.4980938135005651,1
0.174,1,0,0,0,276.3236015,0.1060209639738768,81.3,6528.0,4.257,0.153,0.362,1
1.0,0,0,0,0,5.28691996,0.136,41.5,4900.0,4.602,0.017,0.048,0
1.0,0,0,0,0,6.51003001,0.0516,603.0,5638.0,4.327,0.149,0.31,0
0.996,0,0,0,0,35.18105723,0.135,988.0,6520.0,4.375,0.065,0.363,0
0.0,0,1,1,0,11.75560012,0.124,649.0,5644.0,4.575,0.036,0.169,1
0.0,0,1,1,1,17.79421914,0.0453,1550.0,5485.0,4.574,0.034,0.175,1
0.384,1,0,0,0,6.12601169,0.451,40.2,5679.0,4.146,0.364,0.411,1
1.0,0,0,0,0,29.02235217,0.087,638.0,5788.0,4.524,0.06,0.221,0
1.0,0,0,0,0,3.383540239,0.046,256.0,5300.0,4.385,0.132,0.124,0
0.989,0,0,0,0,2.358952404,0.115,94.1,5300.0,4.385,0.132,0.124,0
1.0,0,0,0,0,20.72904234,0.0756,562.0,4979.0,4.538,0.049,0.037,0
1.0,0,0,0,0,1.632916419,0.0578,209.0,4979.0,4.538,0.049,0.037,0
0.989,0,0,0,0,11.1438086,0.705,41.7,6095.0,4.349,0.099,0.178,0
0.0,0,1,0,0,7.216951388,0.00907,4280.0,6266.0,4.38,0.105,0.302,1
0.0,0,0,1,1,15.85238672,0.164,929.0,5903.0,4.322,0.236,0.284,1
0.922,0,0,0,0,4.147021189,0.0133,3680.0,5818.0,4.266,0.19,0.327,0
1.0,0,0,0,0,15.22895514,0.0414,1120.0,5456.0,4.562,0.045,0.175,0
1.0,0,0,0,0,24.67458244,0.0828,651.0,5456.0,4.562,0.045,0.175,0
0.862,0,0,0,0,32.526674,0.653,205.0,5668.0,4.545,0.033,0.233,0
1.0,0,0,0,0,10.32906563,0.108,2310.0,6228.0,4.441,0.065,0.313,0
1.0,0,0,0,0,3.750832927,0.0124,2400.0,5776.0,4.512,0.036,0.274,0
1.0,0,0,0,0,21.34736612,0.0867,631.0,5395.0,4.324,0.154,0.18,0
0.998,0,0,0,0,7.81100952,0.147,127.0,5395.0,4.324,0.154,0.18,0
1.0,0,0,0,0,4.243748097,0.0234,1410.0,5873.0,4.554,0.036,0.248,0
0.0,0,0,0,1,2.404483552,0.00334,0.8,6050.0,3.823,0.496,0.495,1
0.0,0,1,1,1,13.54204116,0.135,339.0,5891.0,4.395,0.108,0.285,1
1.0,0,0,0,0,2.752359689,0.0211,792.0,5461.0,4.499,0.042,0.102,0
1.0,0,0,0,0,13.98177862,0.0303,1020.0,4859.0,4.615,0.049,0.029,0
1.0,0,0,0,0,44.0003975,0.0776,600.0,4859.0,4.615,0.049,0.029,0
0.996,0,0,0,0,247.354914,0.157,1290.0,4859.0,4.615,0.049,0.029,0
0.0,1,0,0,0,462.12069,1.5,634.0,6079.0,4.411,0.12,0.271,1
0.0,0,1,1,0,12.39894005,0.134,703.0,6355.0,4.41,0.07,0.389,1
0.997,0,0,0,0,207.5829306,0.0866,505.0,6688.0,4.062,0.174,0.311,0
1.0,0,0,0,0,7.26731094,0.0434,659.0,3751.0,4.8,0.065,0.04,0
1.0,0,0,0,0,13.3430025,0.0582,800.0,3751.0,4.8,0.065,0.04,0
1.0,0,0,0,0,3.886795001,0.0454,471.0,3751.0,4.8,0.065,0.04,0
0.999,0,0,0,0,22.40777833,0.0756,661.0,3751.0,4.8,0.065,0.04,0
0.0,0,1,0,0,20.35509657,0.00637,25100.0,6081.0,4.404,0.072,0.334,1
0.017,0,0,1,0,5.92240377,0.116,413.0,6081.0,4.404,0.072,0.334,1
0.999,0,0,0,0,166.7876551,0.0306,4760.0,5663.0,4.377,0.103,0.152,0
0.563,0,0,0,0,77.6114427,0.0563,815.0,5465.0,4.449,0.085,0.101,0
1.0,0,0,0,0,18.20795835,0.0349,1600.0,5176.0,4.612,0.016,0.054,0
0.966,0,0,0,0,49.537365,0.935,202.0,6118.0,4.416,0.087,0.32,0
1.0,0,0,0,0,12.70636123,0.0406,872.0,5573.0,4.562,0.03,0.201,0
1.0,0,0,0,0,10.94577783,0.0445,533.0,5888.0,4.342,0.115,0.179,0
0.999,0,0,0,0,28.9869016,0.0765,472.0,5888.0,4.342,0.115,0.179,0
1.0,0,0,0,0,94.886902,0.333,642.0,5888.0,4.342,0.115,0.179,0
1.0,0,0,0,0,5.03505665,0.0873,152.0,5888.0,4.342,0.115,0.179,0
0.368,1,0,0,0,24.7222403,0.349,290.0,5481.0,4.592,0.032,0.141,1
1.0,0,0,0,0,11.90352088,0.0663,633.0,6063.0,4.47,0.054,0.318,0
1.0,0,0,0,0,9.286964466,0.0145,692.0,5546.0,4.575,0.018,0.099,0
1.0,0,0,0,0,34.0350605,0.124,728.0,6063.0,4.47,0.054,0.318,0
1.0,0,0,0,0,12.75934489,0.0431,882.0,4963.0,4.501,0.072,0.032,0
1.0,0,0,0,0,5.433132902,0.0411,328.0,4963.0,4.501,0.072,0.032,0
0.0,0,0,1,0,0.967427812,0.0562,9130.0,5066.0,4.625,0.035,0.086,1
1.0,0,0,0,0,10.64021008,0.0662,455.0,6112.0,4.281,0.125,0.22,0
1.0,0,0,0,0,4.93883135,0.161,124.0,6112.0,4.281,0.125,0.22,0
1.0,0,0,0,0,5.996533443,0.0453,711.0,5622.0,4.346,0.126,0.16,0
0.999,0,0,0,0,2.06190864,0.0617,214.0,5622.0,4.346,0.126,0.16,0
1.0,0,0,0,0,20.13490007,0.0522,1040.0,4963.0,4.501,0.075,0.032,0
0.998,0,0,0,0,24.0721647,0.459,177.0,4352.0,4.671,0.032,0.055,0
0.766,0,0,0,0,88.2553729,0.134,1130.0,5176.0,4.612,0.016,0.054,0
0.0,0,0,0,0,19.19310355,0.0237,6810.0,5883.0,4.53,0.037,0.26,0
0.0,0,1,0,0,22.41831984,0.0104,11900.0,5324.0,4.491,0.11,0.118,1
0.0,0,1,0,0,20.13147772,0.0101,8240.0,6003.0,4.507,0.048,0.265,1
1.0,0,0,0,0,6.010383339,0.0198,2650.0,4882.0,4.558,0.066,0.056,0
0.553,0,0,0,0,80.881757,0.893,143.0,5934.0,3.945,0.44,0.437,0
0.0,0,0,1,1,1.334101467,0.0318,121.0,6178.0,4.106,0.168,0.277,1
0.0,0,0,0,0,9.250572762,0.0127,1040.0,8133.0,3.715,0.413,0.84,0
1.0,0,0,0,0,8.1808949,0.0534,724.0,5081.0,4.596,0.012,0.061,0
1.0,0,0,0,0,15.31296388,0.0602,865.0,5081.0,4.596,0.012,0.061,0
1.0,0,0,0,0,18.42794957,0.0637,707.0,4768.0,4.536,0.052,0.026,0
0.294,1,0,0,0,8.8249556,0.304,121.0,6078.0,4.434,0.084,0.296,1
0.0,0,1,0,0,7.30497811,0.0801,10900.0,5247.0,4.609,0.032,0.112,1
0.761,0,0,1,0,5.115750935,0.0625,1060.0,6398.0,4.411,0.065,0.347,1
0.0,0,0,1,1,1.213745575,0.0361,2010.0,4820.0,4.606,0.063,0.059,1
1.0,0,0,0,0,7.189379172,0.0183,8130.0,6214.0,4.442,0.056,0.347,0
0.0,0,0,1,0,1.423799421,0.0195,2010.0,5962.0,4.464,0.05,0.285,1
0.901,0,0,0,0,1.8134378,0.312,97.4,5094.0,4.618,0.04,0.086,0
1.0,0,0,0,0,14.78767172,0.0956,782.0,5814.0,4.269,0.137,0.209,0
0.996,0,0,0,0,4.16536757,0.0758,120.0,5604.0,4.52,0.028,0.127,0
1.0,0,0,0,0,14.48584765,0.0929,457.0,5784.0,4.352,0.115,0.17,0
1.0,0,0,0,0,40.6992062,0.111,430.0,6419.0,4.175,0.24,0.362,0
0.0,0,1,1,1,4.532402495,0.105,339.0,5575.0,4.278,0.195,0.314,1
0.376,1,0,0,0,25.273355,4.0,496.0,5313.0,4.39,0.144,0.277,1
0.999,0,1,0,0,15.45805668,0.00595,4250.0,5868.0,4.169,0.176,0.233,1
0.6067829898449199,0,0,0,0,562.1725914,0.0981,5880.0,5589.0,4.229,0.134,0.231,0
1.0,0,0,0,0,278.1243979,0.125,2300.0,5799.0,4.408,0.066,0.167,0
1.0,0,0,0,0,4.034914368,0.0585,800.0,5548.0,3.964,0.472,0.435,0
1.0,0,0,0,0,3.173914037,0.0351,303.0,6432.0,4.164,0.18,0.527,0
0.005,1,0,0,0,379.11996,1.4,1110.0,5546.0,4.575,0.038,0.188,1
0.952,0,0,0,0,52.51354873,0.0118,14300.0,5589.0,4.421,0.086,0.132,0
1.0,0,0,0,0,4.17838675,0.134,316.0,5746.0,4.039,0.202,0.228,0
0.994,0,0,0,0,9.84824649,0.0849,437.0,5814.0,4.269,0.137,0.209,0
1.0,0,0,0,0,19.7243672,0.148,578.0,5814.0,4.269,0.137,0.209,0
0.978,0,0,0,0,51.75530504,0.0579,609.0,5979.0,4.394,0.11,0.138,0
0.957,0,0,0,0,16.2982201,0.482,199.0,3905.0,4.736,0.03,0.031,0
0.992,0,0,0,0,7.38443269,0.0853,350.0,5814.0,4.269,0.137,0.209,0
0.0,0,1,1,1,7.06115081,0.0638,1530.0,5795.0,4.554,0.04,0.197,1
1.3963912401562142,0,0,0,0,2190.701035,0.148,1870.0,4965.0,4.555,0.048,0.037,0
1.0,0,0,0,0,7.23858162,0.059,268.0,5411.0,4.561,0.018,0.097,0
0.999,0,0,0,0,161.4746786,0.171,828.0,5761.0,4.383,0.095,0.162,0
0.0,0,1,1,0,6.277827312,0.0609,1860.0,6077.0,4.526,0.038,0.273,1
1.0,0,0,0,0,16.71987303,0.145,523.0,6020.0,4.389,0.066,0.18,0
0.0,0,1,0,0,12.01166109,0.00475,14300.0,6753.0,3.91,0.306,0.609,1
1.0,0,0,0,0,3.275821982,0.0375,275.0,6185.0,4.013,0.18,0.386,0
1.0,0,0,0,0,15.87360981,0.0724,416.0,5656.0,4.607,0.036,0.162,0
