Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Transit Depth Upper,Insolation Flux Lower ,Stellar Radius Upper,Disposition Using Kepler Data
0.851,0,0,0,0,27.5,-39.45,0.226,0
0.996,0,0,0,0,29.2,-11.63,0.131,0
0.999,0,0,0,0,12.2,-96.95,0.628,0
0.719,0,0,0,0,15.6,-39.66,0.215,0
0.771,0,0,0,0,28.1,-3.47,0.204,0
0.966,0,0,0,0,45.0,-8.12,0.285,0
0.0,0,1,0,0,153.0,-1735.23,0.171,1
0.0,0,1,0,0,29.8,-2.64,0.364,1
0.0,0,1,0,0,202.0,-0.43,0.105,1
0.0,0,1,0,0,989.0,-136.36,0.069,1
0.0,0,1,1,0,167.0,-158.07,0.264,1
0.0,1,0,0,0,119.0,-95.17,0.386,1
0.0,0,0,1,0,29.7,-0.66,0.153,1
0.0,0,1,0,0,392.0,-22.77,0.397,1
0.985,0,0,0,0,13.5,-22.22,0.219,0
0.937,0,0,0,0,10.7,-69.23,0.219,0
0.0,0,1,0,0,123.0,-6.25,0.308,1
0.864,0,0,0,0,66.3,-2.97,0.175,0
0.0,1,1,0,0,316.66733570822464,-91.84,0.231330179182174,1
0.999,0,0,0,0,20.3,-43.33,0.174,0
0.0,0,1,0,0,147.0,-0.85,0.044,1
1.0,0,0,0,0,16.2,-59.23,0.221,0
0.893,0,0,0,0,17.1,-15.09,0.164,0
1.0,0,0,0,0,38.7,-2.47,0.319,0
0.67,0,0,0,0,48.7,-3.75,0.293,0
0.0,1,0,1,1,8.8,-28.54,0.297,1
1.0,0,0,0,0,9.6,-13.06,0.245,0
0.0,0,1,0,0,237.0,-1.0,0.163,1
0.0,0,1,0,0,14.5,-28.78,0.438,1
0.0,1,0,0,1,5.5,-528.76,0.175,1
0.0,0,0,1,0,13.9,-27.14,0.417,1
0.0,0,1,0,0,1440.0,-31.25,0.375,1
0.0,0,1,0,0,55.6,-13.17,0.062,1
0.0,0,1,0,0,116.0,-757.4,0.199,1
0.0,0,1,0,0,263.0,-622.94,0.347,1
0.0,0,1,0,1,60.3,-0.23,0.249,1
0.999,0,0,0,0,34.0,-10.9,0.049,0
0.692,0,1,0,0,431.0,-909.68,0.291,1
0.972,0,0,0,0,14.8,-203.21,0.174,0
1.0,0,0,0,0,28.2,-10.82,0.336,0
0.999,0,0,0,0,6.4,-21.3,0.171,0
0.996,0,0,0,0,10.9,-363.24,0.258,0
0.96,0,0,0,0,26.7,-12.99,0.176,0
0.94,0,0,0,0,27.2,-6.96,0.168,0
0.0,0,1,0,0,151.0,-35.06,0.432,1
0.969,0,0,0,0,22.3,-75.61,0.241,0
0.135,0,0,0,0,9.3,-11.49,0.249,0
0.571,0,0,0,0,71.2,-14.02,1.231,0
0.365,0,0,0,0,67.1,-1423.71,1.091,0
0.995,0,0,0,0,66.6,-0.52,0.136,0
0.0,1,0,0,0,1.2,-367.45,0.173,1
0.0,0,1,0,0,15.5,-9.93,0.495,1
0.0,0,1,1,0,14.9,-35.23,0.291,1
0.139,0,0,0,0,116.38922462031503,-42641.33,0.295,0
0.998,0,0,0,0,26.4,-4.01,0.18,0
0.924,0,0,0,0,15.4,-21.53,0.185,0
0.0,0,1,0,0,368.0,-13.36,0.384,1
0.0,0,1,1,0,103.0,-0.29,0.088,1
0.0,0,1,0,0,211.0,-23.57,0.341,1
0.0,0,0,0,1,5.2,-764.68,0.38,1
0.0,0,1,0,0,1060.0,-75.33,0.432,1
0.0,0,1,0,0,43.9,-0.45,0.14,1
0.967,0,0,0,0,30.5,-2.63,0.291,0
0.0,0,1,0,0,65.5,-11.57,0.261,1
0.0,0,1,0,0,90.7,-1.05,0.143,1
0.253,1,0,0,0,67.3,-2.07,0.479,1
0.998,0,0,0,0,21.2,-42.29,0.305,0
0.776,0,0,0,0,35.3,-13.81,0.264,0
1.0,0,0,0,0,56.4,-14.13,0.4,0
0.0,0,1,0,0,105.0,-7.23,0.129,1
0.995,0,0,0,0,5.8,-142.72,0.467,0
0.74,0,0,0,0,97.1,-0.02,0.045,0
0.953,0,0,0,0,3.2,-1678.55,0.467,0
0.393,0,0,0,0,19.8,-5.93,0.292,0
0.905,0,0,0,0,13.1,-78.23,0.185,0
0.997,0,0,0,0,11.2,-84.07,0.494,0
0.994,0,0,0,0,8.3,-318.95,0.494,0
0.23,1,0,0,0,46.0,-65.44,0.694,1
1.0,0,0,0,0,15.2,-0.58,0.051,0
0.0,0,1,0,1,13.5,-40.43,0.371,1
0.0,0,1,0,0,71.7,-5.34,1.019,1
0.0,0,1,0,0,159.0,-454.35,0.53,1
0.0,0,1,0,0,120.0,-0.34,0.078,1
0.0,0,1,0,0,1190.0,-11.01,0.062,1
0.592,0,0,0,0,27.8,-45.89,0.366,0
1.0,0,0,0,0,6.8,-86.81,0.077,0
0.0,0,1,0,0,201.0,-0.26,0.021,1
1.0,0,0,0,0,17.8,-14.53,0.097,0
0.937,0,0,0,0,25.8,-26.51,0.244,0
0.999,0,0,0,0,20.6,-30.87,0.326,0
0.977,0,0,0,0,28.6,-45.0,0.297,0
0.996,0,0,0,0,21.8,-7.61,0.254,0
0.0,0,1,0,0,54.8,-3.62,0.263,1
0.0,0,1,0,0,207.0,-4.23,0.274,1
0.988,0,0,0,0,19.6,-7.7,0.228,0
0.892,0,0,0,0,33.0,-25.35,0.178,0
0.0,0,0,1,0,22.4,-117.93,1.353,1
0.993,0,0,0,0,17.1,-55.89,0.178,0
0.8542870445515363,1,0,0,0,33.5,-10.62,0.407,1
0.972,1,1,0,0,6.0,-182.25,1.4668713472766075,1
0.0,1,0,1,1,10.6,-14.92,0.15,1
0.991,0,0,0,0,2.7,-34.46,0.173,0
0.0727795305110356,0,0,1,1,7.2,-415.85,0.274,1
0.93,0,0,0,0,7.0,-29.61,0.343,0
0.979,0,0,0,0,3.4,-1146.93,0.343,0
0.0,0,1,0,0,49.4,-9.78,0.525,1
0.0,0,1,0,0,73.0,-37.92,0.273,1
0.0,0,1,0,0,153.0,-165.61,0.231,1
0.0,0,1,0,0,16.3,-1.43,0.373,1
0.0,0,1,1,1,66.2,-137.11,0.309,1
0.0,1,0,0,0,320.0,-35125.08,1.504,1
1.0,0,0,0,0,54.8,-20.17,0.187,0
0.0,0,1,0,0,131.0,-0.76,0.112,1
0.484,0,0,0,0,34.5,-3.28,0.266,0
0.198,1,0,0,0,25.9,-0.49,0.384,1
0.0,0,1,1,1,684.0,-4.83,0.182,1
0.997,0,0,0,0,13.3,-20.69,0.279,0
0.992,0,0,0,0,35.1,-1.84,0.32,0
0.729,0,0,0,0,20.2,-6.36,0.085,0
0.0,0,0,0,0,15.0,-13.46,0.265,0
0.169,1,0,0,0,46.5,-3.49,0.576,1
0.996,0,0,0,0,21.4,-13.74,0.26,0
0.999,0,0,0,0,157.0,-5.29,0.276,0
0.0,1,0,1,1,17.2,-433.99,0.984,1
0.0,0,1,0,0,47.3,-1740.55,0.301,1
0.0,1,0,0,0,9.3,-15389.65,0.809,1
0.02,1,0,0,0,16.8,-594.81,0.104,1
0.0,1,0,0,0,220.0,-2547.21,0.384,1
0.0,1,0,1,1,36.2,-0.58,0.222,1
1.0,0,0,0,0,27.7,-25.15,0.046,0
0.783,0,0,0,0,86.9,-3.95,0.313,0
0.0,0,1,1,0,11.4,-641.32,0.332,1
0.0,0,1,1,0,504.0,0.0,0.294,1
0.0,0,1,1,0,16.1,-121.36,0.231,1
0.0,0,0,1,0,12.6,-12.28,0.279,1
0.0,0,1,1,1,22.7,-1140.13,0.375,1
1.0,0,0,0,0,2.2,-959.78,0.228,0
0.0,0,1,1,1,13.5,-1317.77,0.55,1
0.007,0,1,0,0,252.0,-422.08,0.289,1
0.0,0,1,1,0,270.0,-11135.88,1.524,1
0.947,0,0,0,0,5.5,-44.43,0.267,0
0.0,0,1,0,0,395.0,0.0,0.4472567351337101,1
0.0,1,0,0,0,624.0,-85.34,0.044,1
0.0,0,1,1,0,636.0,0.0,0.595840524237332,1
0.0,0,1,0,0,250.0,0.0,0.8691612591392878,1
0.0,1,0,1,1,467.0,-19.48,0.075,1
0.0,1,0,0,0,2540.0,-14817.7,0.52,1
0.0,0,1,1,0,25.7,-100.9,0.147,1
1.0,0,0,0,0,58.2,-0.26,0.115,0
0.0,1,0,0,0,461.0,-996.66,0.3,1
0.884,0,0,0,0,22.0,-5.68,0.13,0
0.0,0,1,1,0,50.7,-124.81,0.053,1
0.0,0,1,0,0,260.0,0.0,0.4852545187893554,1
0.0,0,1,1,1,50.3,-0.49,0.35,1
0.998,0,0,0,0,41.6,-4.1,0.316,0
0.0,0,1,1,1,6.2,-256.52,0.32,1
0.0,0,1,1,0,19.8,-259.6,0.265,1
0.0,0,1,0,0,313.0,-23.96,0.237,1
0.0,0,1,0,0,1040.0,-21.3,0.082,1
0.0,0,1,0,0,328.0,0.0,0.8324799890562368,1
0.0,0,1,0,0,161.0,-0.55,0.236,1
0.0,0,1,0,0,1230.0,-9.39,0.144,1
0.0,1,0,0,0,2050.0,0.0,0.2140285793489741,1
0.6227063089431706,0,0,0,1,384.0,-3.62,0.09,1
0.0,0,1,1,1,20.7,-211.12,0.154,1
0.0,0,0,0,0,432.0,-0.9,0.063,0
0.0,0,1,1,1,70.5,-547.01,0.221,1
0.0,0,1,0,0,187.0,-1828.29,0.396,1
0.986,0,0,0,0,11.8,-150.56,0.169,0
0.0,0,1,0,0,1250.0,-1375.42,0.453,1
0.0,0,1,1,1,19.4,-162.57,0.248,1
0.1525651187081523,0,1,0,0,143.0,-0.38,0.427,1
0.4216294816715584,1,1,0,0,77.84861493761714,12534.499685910903,0.3590135646802016,1
0.0,0,1,1,1,12.5,-27.56,0.264,1
0.98,0,0,0,0,11.1,-11231.94,3.319,0
0.0,0,1,1,0,23.2,-69.74,0.366,1
0.0,0,1,0,1,10.4,-105.26,0.044,1
0.0,0,1,1,0,13.7,-381.38,0.35,1
1.0,0,1,0,0,37.3,-76.84,0.351,1
0.133,1,0,0,0,141.0,-83.0,0.771,1
0.0,0,1,0,0,148.0,-17.25,0.381,1
0.993,0,0,0,0,7.8,-23.84,0.228,0
1.0,0,0,0,0,17.6,-1.6,0.349,0
0.0,0,1,0,0,950.0,0.0,0.248,1
0.999,0,0,0,0,39.4,-0.95,0.147,0
0.86,0,0,0,0,7.8,-0.7,0.212,0
0.995,0,0,0,0,16.3,-23.39,0.262,0
0.0,0,1,0,1,15.3,-1094.34,0.291,1
0.0,0,1,0,0,1180.0,-221.22,0.046,1
0.0,0,1,0,0,1290.0,0.0,0.0831005536042468,1
0.0,0,1,0,0,210.0,-5.64,0.056,1
0.0,0,1,0,0,80.0,-439.52,0.504,1
0.0,0,1,0,0,960.0,-421.24,0.157,1
0.0,0,1,0,0,234.0,0.0,0.1795713927097644,1
0.0,0,1,1,0,69.7,-65.46,0.251,1
0.0,0,1,1,1,14.3,-134.57,0.062,1
0.995,0,0,0,0,23.9,-0.95,0.039,0
1.0,0,0,0,0,10.6,-283.48,0.169,0
0.618,0,0,0,0,5.2,-10.5,0.233,0
0.97,0,0,0,0,31.2,-1.57,0.281,0
0.0,0,0,1,1,16.3,-123.94,0.143,1
1.0,0,0,0,0,8.0,-408.61,0.318,0
0.001,0,0,1,0,16.5,-52.36,0.286,1
0.602,0,0,0,0,10.2,-14.82,0.025,0
0.994,0,0,0,0,4.5,-39.79,0.212,0
0.0,0,1,0,0,744.0,0.0,0.184,1
1.0,0,0,0,0,9.6,-1.29,0.242,0
0.027,0,1,0,0,144.0,-1190.4,0.303,1
0.0,0,1,0,0,60.1,-0.83,0.272,1
1.0,0,0,0,0,9.5,-73.96,0.272,0
0.0,1,0,0,0,407.0,-17588.61,0.805,1
0.0,0,1,0,0,256.0,-25.89,0.231,1
0.0,0,1,1,1,70.2,-25.71,0.158,1
0.0,0,1,1,0,41.2,-910.38,0.274,1
0.0,0,0,0,0,584.0,-0.27,0.07,0
0.0,1,0,0,0,53.0,-11.64,0.523,1
0.0,1,0,1,0,18.9,-25.48,0.027,1
0.0,0,1,0,0,40.0,-153.26,0.34,1
0.0,0,1,1,0,20.6,-49.64,0.163,1
0.0,0,1,1,1,8.9,-812.63,0.233,1
0.0,0,1,1,1,59.0,-201.93,0.3,1
0.358,1,0,0,0,27.9,-6.52,1.301,1
1.0,0,0,0,0,9.1,-2442.0,0.299,0
0.994,0,0,0,0,7.1,-97509.48,3.319,0
0.0,1,0,1,1,16.2,-5.33,0.052,1
0.0,0,1,1,1,15.8,-119.84,0.132,1
1.0,0,0,0,0,31.7,-29.19,0.072,0
0.0,1,0,0,1,8.8,-307.93,0.273,1
0.992,0,0,0,0,13.7,-27.68,0.221,0
0.015,0,1,0,0,337.0,-244.02,0.322,1
0.0,0,1,0,0,187.0,-57.88,0.218,1
0.0,0,1,0,0,434.0,-1533.89,0.394,1
1.0,0,0,0,0,27.7,-326.64,0.395,0
0.0,1,0,1,0,2.4,-8742.69,0.511,1
0.985,0,0,0,0,68.1,-0.65,0.233,0
0.999,0,0,0,0,35.5,-1.3,0.232,0
0.0,0,1,0,0,734.0,-155.47,0.05,1
0.0,0,1,0,0,656.0,-129.02,0.03,1
0.4198415359791527,1,0,0,0,1080.0,-407.97,0.079,1
0.0,0,1,1,0,137.0,-72.12,0.049,1
0.0,0,1,0,1,2.7,-1157.08,0.205,1
0.0,1,0,0,0,552.0,-298.12,0.048,1
0.0,1,0,1,1,58.7,-0.48,0.201,1
0.0,0,1,0,0,1220.0,0.0,1.040263035466003,1
0.0,0,1,1,1,84.7,-4411.12,0.921,1
0.7523861691915591,0,0,0,0,15.9,-40.26,0.34,0
1.0,0,0,0,0,31.1,-110.52,0.341,0
1.0,0,0,0,0,20.6,-600.8,0.341,0
0.999,0,0,0,0,26.3,-229.71,0.341,0
0.0,0,0,1,0,13.6,-1771.08,0.376,1
0.0,1,0,1,1,3.0,-120.48,0.26,1
0.0,0,1,0,0,42.6,-118.29,0.402,1
1.0,0,0,0,0,17.4,-37.7,0.154,0
0.0,0,1,0,0,235.0,-310.71,0.424,1
0.4074433862463124,1,1,0,0,70.14726458461644,19324.883645806756,1.1102102655336925,1
0.813,0,1,0,0,27.0,-2995.93,0.388,1
0.0,0,1,1,1,93.1,-9306.82,3.228,1
0.024,0,1,0,0,373.0,-146.68,0.259,1
0.0,0,0,0,0,235.0,-33.07,0.096,0
0.0,0,0,1,1,19.3,-110.31,0.059,1
0.0,0,1,0,0,103.0,-4.98,0.045,1
0.0,0,1,1,1,32.6,-1671.32,0.331,1
1.0,0,0,0,0,21.2,-525.02,0.417,0
1.0,0,1,0,0,191.0,-82.19,0.252,1
0.0,0,1,0,0,2040.0,0.0,0.0366539775598189,1
0.0,0,1,1,0,11.9,-94.41,0.276,1
0.0,0,1,1,1,7.2,-486.62,0.335,1
1.0,0,0,0,0,7.3,-224.12,0.199,0
0.955,0,1,0,0,212.0,-52.27,0.031,1
0.0,1,0,0,0,49.3,-218.3,0.528,1
0.0,1,0,0,0,684.0,0.0,0.2505551064956355,1
0.0,0,0,1,0,47.6,-5378.02,0.455,1
0.0,0,1,0,0,1670.0,0.0,0.4301089234624707,1
0.0,0,1,0,0,20.9,-306.57,0.692,1
0.0,0,1,1,1,34.8,-728.2,1.037,1
0.0,0,1,0,0,21.4,-351.19,0.217,1
1.0,0,0,0,0,3.6,-1666.2,0.221,0
0.0,0,1,0,0,244.0,-147.09,0.109,1
0.0,0,1,0,0,114.0,-0.91,0.333,1
0.0,0,1,0,0,61.4,-1.0,0.315,1
0.0,0,1,0,0,2750.0,-65.61,0.457,1
0.999,0,0,0,0,12.1,-15.66,0.055,0
0.0,0,1,1,0,80.2,-57.37,0.4283359286513119,1
0.113,1,0,0,0,67.4,-288.59,0.97,1
0.0,0,1,0,0,59.4,-12742.43,0.496,1
0.0,0,1,1,1,18.2,-178.96,0.324,1
0.0,0,0,0,0,146.0,-3229.1,0.469,0
0.0,0,0,1,0,55.2,-320.37,0.176,1
0.0,0,1,0,0,12.3,-119.0,0.665,1
0.002,1,0,0,0,32.1,-26.96,0.329,1
0.0,0,1,0,0,36.8,-210.35,0.073,1
0.0,0,1,0,0,551.0,0.0,1.1638972277050403,1
0.691,0,0,0,0,3.9,-49.54,0.049,0
0.998,0,1,1,0,13.1,-9235.31,0.675,1
0.0,0,1,0,0,157.0,-3.66,0.333,1
0.0,0,1,0,0,170.0,-0.14,0.045,1
1.0,0,0,0,0,8.4,-96.92,0.13,0
0.998,0,0,0,0,40.7,-0.53,0.162,0
0.0,0,1,0,0,158.0,-3736.14,0.477,1
0.009,0,1,0,0,1160.0,-111.66,0.199,1
0.0,0,1,0,0,523.0,0.0,2.0931164828051703,1
0.0,0,1,1,1,28.4,-526.99,0.389,1
0.0,0,1,0,0,228.0,0.0,0.3409123851819589,1
0.0,0,1,0,0,301.0,-72.82,0.241,1
0.0,0,1,0,0,1570.0,-306.55,0.147,1
0.0,0,1,0,0,7.3,-3689.15,0.406,1
0.0,0,1,1,0,49.5,-38.56,0.207,1
0.0,1,0,1,1,6.2,-1057.2,0.36,1
0.0,0,1,0,0,70.1,-43.32,0.403,1
0.0,0,1,0,0,58.3,-9.2,0.936,1
0.521,0,1,0,0,121.0,-6.96,0.593,1
0.0,1,0,0,0,763.0,0.0,0.5433414740845466,1
0.0,0,1,1,0,23.8,-52.26,0.096,1
0.0,1,0,0,0,298.0,0.0,0.2738910627777478,1
0.0,0,1,1,1,8.9,-102.44,0.117,1
0.0,0,1,1,0,81.8,-1368.19,0.291,1
0.0,1,0,1,1,76.9,-0.2,0.224,1
0.997,0,0,0,0,2.5,-5589.86,0.351,0
0.0,0,1,1,0,113.0,-1038.03,3.019,1
0.0,0,0,1,0,3.3,-1510.77,0.289,1
0.0,1,0,1,0,5.3,-111.45,0.202,1
0.0,0,1,1,1,9.6,-1078.63,0.281,1
0.977,0,0,0,0,10.8,-7.36,0.335,0
0.989,0,0,0,0,16.6,-13.31,0.055,0
0.0,0,1,0,0,756.0,-6841.87,0.435,1
0.974,0,0,0,0,10.3,-231.84,0.361,0
0.0,1,0,0,0,369.0,-2816.53,0.439,1
0.0,0,1,0,0,104.0,-33.52,0.309,1
0.0,0,1,0,0,1340.0,-7703.34,0.468,1
0.0,0,1,0,0,66.8,-26.7,0.336,1
0.863,0,0,0,0,10.7,-25.49,0.055,0
0.0,1,0,1,1,4.3,-9120.08,0.61,1
0.0,1,0,0,0,17.8,-2717.01,0.39,1
0.0,0,1,0,0,192.0,-457.87,0.195,1
0.0,0,0,0,0,76.6,-0.55,0.123,0
0.0,1,0,1,1,35.1,-0.85,0.224,1
0.0,1,0,0,0,234.0,-251.41,0.609,1
0.323,0,0,0,0,94.1,-0.13,0.126,0
1.0,0,0,0,0,4.7,-140.73,0.039,0
0.998,0,0,0,0,18.3,-206.34,0.095,0
0.999,0,0,0,0,9.6,-3.79,0.039,0
0.998,0,0,0,0,14.3,-1.18,0.047,0
0.0,0,1,0,0,245.0,-35.3,0.192,1
0.0,0,1,0,0,848.0,0.0,0.156,1
0.0,0,1,1,1,35.4,-245.95,0.366,1
0.0,0,1,1,0,1380.0,0.0,0.033,1
0.0,0,1,0,0,52.6,-20746.31,0.821,1
0.0,0,1,0,0,136.0,-0.79,0.292,1
0.0,0,1,0,0,346.0,-41.69,0.077,1
0.0,0,0,1,1,9.5,-4.75,0.189,1
0.0,0,1,1,0,56.7,-0.98,0.123,1
0.001,0,1,0,0,1150.0,-52468.51,3.612,1
0.0,0,1,0,0,612.0,0.0,0.694,1
0.0,0,1,0,0,327.0,-1273.76,0.221,1
0.0,0,1,0,0,14.1,-161122.47,33.091,1
0.0,1,0,0,1,478.0,-510.01,0.329,1
0.0,0,1,0,1,1.9,-1238.56,0.252,1
0.005,0,1,1,1,891.0,0.0,0.2574741181463153,1
0.0,0,0,0,0,16.1,-1.16,0.385,0
0.0,0,1,0,0,293.0,-38.81,0.021,1
0.0,1,0,0,0,584.0,0.0,0.7448710678613166,1
0.0,0,1,1,0,3.7,-324.28,0.189,1
0.0,0,1,1,1,53.2,-89.57,0.132,1
1.0,0,0,0,0,6.9,-272.72,0.112,0
0.0,0,1,1,0,11.4,-6339.46,0.895,1
0.0,0,1,0,0,161.0,-587.89,0.555,1
0.0,0,1,1,1,184.0,-44.32,0.032,1
0.0,0,1,0,0,480.0,0.0,0.1380423647719271,1
0.0,0,1,0,0,3070.0,-87.62,0.909,1
0.0,0,1,0,0,241.0,-552.87,0.406,1
0.0,0,1,1,1,168.0,-297.05,2.693,1
0.808,0,0,0,0,12.1,-14.07,0.281,0
1.0,0,0,0,0,17.7,-26.06,0.211,0
0.0,0,1,0,0,114.0,-161.73,0.391,1
0.0,1,0,0,0,79.23932786099905,21940.56645367001,0.1619007069137877,1
0.0,0,1,0,0,73.2,-0.83,0.305,1
0.0,0,1,1,1,52.8,-541.96,0.237,1
0.0,0,1,0,0,43.6,-248.05,0.046,1
0.761,0,0,0,0,26.7,-254.34,0.054,0
1.0,0,0,0,0,40.3,-166.12,0.246,0
0.0,0,1,0,1,3.3,-5362422.45,11.328,1
0.0,0,1,0,0,750.0,-884.55,0.326,1
0.0,0,1,1,1,30.4,-4797.71,1.752,1
0.0,0,1,1,0,11.2,-42.65,0.278,1
0.0,0,1,0,0,117.0,-7.53,0.138,1
0.0,1,0,0,0,24.1,-21944.34,1.483,1
0.0,0,1,1,1,8.4,-441.85,0.379,1
0.0,1,0,0,0,20.8,-48.91,1.526,1
1.0,0,0,0,0,41.2,-0.67,0.252,0
0.0,0,1,0,0,19.8,-0.69,0.269,1
0.0,0,1,0,0,100.0,-1.09,0.202,1
0.0,1,1,0,0,16.0412113121198,19714.697242451184,0.252,1
0.0,0,1,0,0,418.0,-90.41,0.108,1
0.0,0,1,0,0,451.0,-145.15,0.275,1
0.0,0,1,0,0,310.0,-33639.77,0.588,1
1.0,1,1,0,0,4.9,31062.94788784618,0.207,1
0.0,0,1,0,0,52.7,-5.97,0.384,1
0.0,0,1,0,0,85.8,-192.66,0.361,1
0.207,0,0,0,0,51.4651795043816,-258.45,0.0517743130630554,0
0.0,1,0,0,1,94.8,-307798.22,12.618,1
0.022,0,1,0,0,216.0,-351.05,0.333,1
0.0,0,1,1,1,12.4,-174.64,0.183,1
0.0,0,1,1,0,42.8,-286.29,0.103,1
0.0,0,0,1,1,2.7,-3812.1,0.223,1
0.0,0,1,0,0,1740.0,-49313.25,3.511,1
0.99,0,0,0,0,131.0,-0.68,0.191,0
0.0,0,1,1,1,11.3,-469.33,0.335,1
0.0,0,1,0,0,29.4,-744.53,0.296,1
1.0,0,1,0,0,25.8,-292.07,0.426,1
0.0,0,0,1,0,3.0,-7341.02,0.537,1
1.0,0,0,0,0,13.5,-5.49,0.123,0
0.0,0,1,1,1,4.9,-94.21,0.207,1
0.982,0,0,0,0,12.3,-1.31,0.148,0
0.0,0,1,0,0,698.0,0.0,0.046,1
0.0,0,1,1,0,96.4,-18.63,0.26,1
0.0,0,1,0,0,273.0,-27.97,0.355,1
0.805,0,0,0,0,32.7,-4608.56,9.192,0
1.0,0,0,0,0,33.5,-1.83,0.18,0
0.0,0,1,0,0,650.0,-195.58,0.336,1
0.0,0,1,1,0,168.0,-2210.09,0.384,1
0.981,0,0,0,0,11.5,-7.67,0.054,0
1.0,0,0,0,0,4.1,-205.7,0.182,0
0.475,0,0,0,0,36.9,-0.72,0.389,0
0.0,0,1,0,0,34.2,-45097.68,1.477,1
0.0,0,1,0,0,458.0,-0.33,0.031,1
0.0996216634778186,0,1,0,0,44.1,-527.99,0.095,1
0.0,0,1,1,1,17.9,-406.1,0.477,1
0.0,0,1,0,0,118.0,-507.62,0.301,1
0.994,0,0,0,0,8.0,-477.21,0.127,0
0.0,0,0,1,0,91.8,-337.24,2.81,1
0.0,1,0,1,1,31.1,-0.64,0.148,1
0.0,1,0,1,1,23.0,-1634.94,0.326,1
0.0,0,0,0,0,3.3,-943.67,0.357,0
0.296947583340741,0,1,0,0,999.0,-335.2,0.108,1
0.3033430958946231,0,1,0,0,44.4,-995.63,0.474,1
0.0,0,1,0,0,1680.0,-479.51,0.217,1
0.0,0,1,0,0,360.0,-38.6,0.043,1
0.0,0,1,0,0,1320.0,0.0,0.35,1
0.0,0,1,0,0,127.0,-74.91,0.38,1
0.0,0,1,0,0,232.0,-3602.81,1.013,1
0.0,0,1,0,0,530.0,-130.56,0.373,1
0.0,0,1,0,0,1240.0,0.0,0.238,1
0.0,0,0,0,0,45.5,-5901.49,0.4,0
0.0,1,0,1,0,77.4,-34.52,0.192,1
0.0,1,0,1,0,47.51967344714872,25466.4601452777,1.0817160282510996,1
0.0,0,1,0,0,3400.0,0.0,0.279,1
0.086,0,0,1,0,40.5,-129.89,0.072,1
0.0,0,1,1,0,2.0,-19376.75,0.93,1
0.0,0,1,0,0,58.1,-834.54,0.29,1
0.0,1,0,0,0,703.0,-8701.88,0.472,1
0.006,0,1,0,0,11.2,-71.73,1.169,1
0.0,0,1,1,0,5.3,-899.75,0.352,1
0.0,0,0,0,0,262.0,-22.05,0.028,0
0.996,0,0,0,0,87.2,-0.77,0.2,0
1.0,0,0,0,0,97.1,-0.07,0.025,0
0.0,0,1,1,1,14.1,-124.03,0.158,1
0.0,0,0,1,0,21.1,-601.05,0.347,1
0.0,0,1,0,0,8.0,-5481.83,2.109,1
0.0,0,0,1,0,8.0,-283.59,0.188,1
0.0,0,1,1,1,5.4,-939.96,0.332,1
0.0,0,1,0,0,517.0,-2442.77,1.0,1
0.0,0,1,0,0,1430.0,0.0,1.8160133563016465,1
0.636,0,0,0,0,19.2,-148.42,0.326,0
0.0,0,1,0,0,306.0,-18.1,0.026,1
0.0,0,1,0,0,372.0,-221.47,0.277,1
0.0,0,1,0,0,832.0,-0.44,0.194,1
0.0,0,1,0,0,1480.0,0.0,0.157,1
0.873,0,0,0,0,4.2,-467.13,0.182,0
0.0,0,1,1,1,21.1,-509.16,0.461,1
0.0,0,1,0,0,1170.0,-234.75,0.402,1
0.0,0,1,0,0,164.0,-818.36,0.157,1
0.0,0,1,0,0,30.9,-6.92,0.368,1
0.0,0,0,1,0,16.9,-935.82,0.428,1
1.0,0,0,1,0,38.1,-251.08,0.391,1
0.0,0,0,1,0,12.3,-6794.35,3.39,1
0.6390575770799566,0,0,1,0,264.0,-0.23,0.026,1
1.0,0,0,0,0,488.0,-143.72,0.357,0
0.0,0,1,1,0,15.5,-417.66,0.084,1
0.0,0,1,1,0,22.1,-0.33,0.261,1
1.0,0,1,0,0,24.5,-31.27,0.415,1
1.0,0,0,0,0,22.2,-70.44,1.089,0
1.0,0,0,0,0,2.9,-155.62,0.159,0
0.0,0,1,1,0,40.6,-103.01,0.143,1
0.0,0,1,0,0,410.0,-55.62,0.353,1
0.963,0,0,0,0,16.7,-0.2,0.133,0
0.0,0,1,0,0,363.0,-1029.17,0.366,1
0.0,0,1,0,0,744.0,0.0,0.962,1
0.0,0,1,1,0,146.0,-569.09,0.92,1
0.0,0,0,1,0,1730.0,0.0,0.4553265441308833,1
0.0,0,1,0,0,488.0,-23811.01,0.877,1
0.0,0,1,0,0,131.0,-1615.38,0.318,1
0.0,0,1,1,1,13.9,-932.24,0.382,1
0.0,0,0,0,0,17.1,-68.48,0.382,0
0.0,0,1,0,0,149.0,-1284.87,0.344,1
0.0,0,1,1,1,86.9,-14.48,0.046,1
0.927,0,0,0,0,5.5,-1.67,0.173,0
0.0,0,0,1,0,2.2,-326.51,0.216,1
0.207,1,0,0,0,112.0,-0.23,0.252,1
0.0,0,1,1,0,42.2,-1.83,0.123,1
0.0,0,0,1,0,13.8,-47.23,0.357,1
0.0,0,0,1,1,6.8,-346.37,0.353,1
0.0,0,0,1,0,27.9,-54.95,0.319,1
